planner_name,condition,scenario_group,metric,sample_count,value,standard_deviation,ci_low,ci_high
no_memory,clean,learning,latency_ms_p50,24,0.024208499999997524,0.0035800001956743694,0.0,0.0
no_memory,clean,learning,latency_ms_p95,24,0.02865454999999642,0.0035800001956743694,0.0,0.0
preference_only,clean,family_education,memory_retrieval_precision,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,family_education,memory_retrieval_recall,24,0.5,0.0,0.31427131627763083,0.6857286837223692
preference_only,clean,family_education,preference_match_rate,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,family_education,task_coverage_rate,24,0.5,0.5,0.31427131627763083,0.6857286837223692
preference_only,clean,family_education,executable_plan_rate,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,family_education,skill_chain_accuracy,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,family_education,conflict_selection_accuracy,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,family_education,api_success_rate,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,family_education,latency_ms_mean,24,0.12916841666666543,0.01227179434012734,0.0,0.0
preference_only,clean,family_education,latency_ms_p50,24,0.12520800000000165,0.01227179434012734,0.0,0.0
preference_only,clean,family_education,latency_ms_p95,24,0.1548248999999918,0.01227179434012734,0.0,0.0
preference_only,clean,home_service,memory_retrieval_precision,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,home_service,memory_retrieval_recall,24,0.3333333333333332,0.0,0.1797197868837964,0.5329404050591953
preference_only,clean,home_service,preference_match_rate,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,home_service,task_coverage_rate,24,0.5,0.5,0.31427131627763083,0.6857286837223692
preference_only,clean,home_service,executable_plan_rate,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,home_service,skill_chain_accuracy,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,home_service,conflict_selection_accuracy,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,home_service,api_success_rate,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,home_service,latency_ms_mean,24,0.12474137500000326,0.005021353285488358,0.0,0.0
preference_only,clean,home_service,latency_ms_p50,24,0.12277100000000762,0.005021353285488358,0.0,0.0
preference_only,clean,home_service,latency_ms_p95,24,0.13358749999999447,0.005021353285488358,0.0,0.0
preference_only,clean,learning,memory_retrieval_precision,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,learning,memory_retrieval_recall,24,0.5,0.0,0.31427131627763083,0.6857286837223692
preference_only,clean,learning,preference_match_rate,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,learning,task_coverage_rate,24,0.5,0.5,0.31427131627763083,0.6857286837223692
preference_only,clean,learning,executable_plan_rate,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,learning,skill_chain_accuracy,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,learning,conflict_selection_accuracy,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,learning,api_success_rate,24,1.0,0.0,0.8620194241710247,1.0
preference_only,clean,learning,latency_ms_mean,24,0.13184545833333275,0.015143472097407268,0.0,0.0
preference_only,clean,learning,latency_ms_p50,24,0.12837450000000028,0.015143472097407268,0.0,0.0
preference_only,clean,learning,latency_ms_p95,24,0.15718130000000188,0.015143472097407268,0.0,0.0
